ObservationDate,Shorthand,From,To,Price
28/10/2009,Q2_11,01/04/2011,30/06/2011,0.4915
28/10/2009,Q3_11,01/07/2011,30/09/2011,0.4805
28/10/2009,Q4_11,01/10/2011,31/12/2011,0.5665
28/10/2009,Q1_12,01/01/2012,31/03/2012,0.6415
28/10/2009,Q2_12,01/04/2012,30/06/2012,0.5545
28/10/2009,Q3_12,01/07/2012,30/09/2012,0.5405
28/10/2009,Q4_12,01/10/2012,31/12/2012,0.6205
28/10/2009,Q1_13,01/01/2013,31/03/2013,0.7045
28/10/2009,Q2_13,01/04/2013,30/06/2013,0.6005
28/10/2009,Q3_13,01/07/2013,30/09/2013,0.5845
28/10/2009,Q4_13,01/10/2013,31/12/2013,0.66
28/10/2009,Q1_14,01/01/2014,31/03/2014,0.745
28/10/2009,Q2_14,01/04/2014,30/06/2014,0.632
28/10/2009,Q3_14,01/07/2014,30/09/2014,0.6145
28/10/2009,Q4_14,01/10/2014,31/12/2014,0.69
28/10/2009,Q1_15,01/01/2015,31/03/2015,0.775
29/10/2009,Q1_10,01/01/2010,31/03/2010,0.4155
29/10/2009,Q2_10,01/04/2010,30/06/2010,0.388
29/10/2009,Q3_10,01/07/2010,30/09/2010,0.39
29/10/2009,Q4_10,01/10/2010,31/12/2010,0.5195
29/10/2009,Q1_11,01/01/2011,31/03/2011,0.5885
29/10/2009,Q2_11,01/04/2011,30/06/2011,0.4985
29/10/2009,Q3_11,01/07/2011,30/09/2011,0.4875
29/10/2009,Q4_11,01/10/2011,31/12/2011,0.575
29/10/2009,Q1_12,01/01/2012,31/03/2012,0.65
29/10/2009,Q2_12,01/04/2012,30/06/2012,0.5545
29/10/2009,Q3_12,01/07/2012,30/09/2012,0.5405
29/10/2009,Q4_12,01/10/2012,31/12/2012,0.621
29/10/2009,Q1_13,01/01/2013,31/03/2013,0.705
29/10/2009,Q2_13,01/04/2013,30/06/2013,0.6005
29/10/2009,Q3_13,01/07/2013,30/09/2013,0.5845
29/10/2009,Q4_13,01/10/2013,31/12/2013,0.66
29/10/2009,Q1_14,01/01/2014,31/03/2014,0.745
29/10/2009,Q2_14,01/04/2014,30/06/2014,0.6325
29/10/2009,Q3_14,01/07/2014,30/09/2014,0.615
29/10/2009,Q4_14,01/10/2014,31/12/2014,0.69
29/10/2009,Q1_15,01/01/2015,31/03/2015,0.775
30/10/2009,Q1_10,01/01/2010,31/03/2010,0.402
30/10/2009,Q2_10,01/04/2010,30/06/2010,0.3775
30/10/2009,Q3_10,01/07/2010,30/09/2010,0.3795
30/10/2009,Q4_10,01/10/2010,31/12/2010,0.511
30/10/2009,Q1_11,01/01/2011,31/03/2011,0.5795
30/10/2009,Q2_11,01/04/2011,30/06/2011,0.4905
30/10/2009,Q3_11,01/07/2011,30/09/2011,0.4795
30/10/2009,Q4_11,01/10/2011,31/12/2011,0.568
30/10/2009,Q1_12,01/01/2012,31/03/2012,0.643
30/10/2009,Q2_12,01/04/2012,30/06/2012,0.5515
30/10/2009,Q3_12,01/07/2012,30/09/2012,0.5375
30/10/2009,Q4_12,01/10/2012,31/12/2012,0.614
30/10/2009,Q1_13,01/01/2013,31/03/2013,0.698
30/10/2009,Q2_13,01/04/2013,30/06/2013,0.598
30/10/2009,Q3_13,01/07/2013,30/09/2013,0.582
30/10/2009,Q4_13,01/10/2013,31/12/2013,0.65
30/10/2009,Q1_14,01/01/2014,31/03/2014,0.735
30/10/2009,Q2_14,01/04/2014,30/06/2014,0.628
30/10/2009,Q3_14,01/07/2014,30/09/2014,0.6105
30/10/2009,Q4_14,01/10/2014,31/12/2014,0.68
30/10/2009,Q1_15,01/01/2015,31/03/2015,0.765
02/11/2009,Q1_10,01/01/2010,31/03/2010,0.3885
02/11/2009,Q2_10,01/04/2010,30/06/2010,0.367
02/11/2009,Q3_10,01/07/2010,30/09/2010,0.369
02/11/2009,Q4_10,01/10/2010,31/12/2010,0.498
02/11/2009,Q1_11,01/01/2011,31/03/2011,0.5665
02/11/2009,Q2_11,01/04/2011,30/06/2011,0.4805
02/11/2009,Q3_11,01/07/2011,30/09/2011,0.4695
02/11/2009,Q4_11,01/10/2011,31/12/2011,0.5585
02/11/2009,Q1_12,01/01/2012,31/03/2012,0.6335
02/11/2009,Q2_12,01/04/2012,30/06/2012,0.539
02/11/2009,Q3_12,01/07/2012,30/09/2012,0.525
02/11/2009,Q4_12,01/10/2012,31/12/2012,0.6
02/11/2009,Q1_13,01/01/2013,31/03/2013,0.684
02/11/2009,Q2_13,01/04/2013,30/06/2013,0.5855
02/11/2009,Q3_13,01/07/2013,30/09/2013,0.5695
02/11/2009,Q4_13,01/10/2013,31/12/2013,0.6395
02/11/2009,Q1_14,01/01/2014,31/03/2014,0.7245
02/11/2009,Q2_14,01/04/2014,30/06/2014,0.62
02/11/2009,Q3_14,01/07/2014,30/09/2014,0.6025
02/11/2009,Q4_14,01/10/2014,31/12/2014,0.6715
02/11/2009,Q1_15,01/01/2015,31/03/2015,0.7565
03/11/2009,Q1_10,01/01/2010,31/03/2010,0.38175
03/11/2009,Q2_10,01/04/2010,30/06/2010,0.361
03/11/2009,Q3_10,01/07/2010,30/09/2010,0.365
03/11/2009,Q4_10,01/10/2010,31/12/2010,0.4875
03/11/2009,Q1_11,01/01/2011,31/03/2011,0.556
03/11/2009,Q2_11,01/04/2011,30/06/2011,0.4755
03/11/2009,Q3_11,01/07/2011,30/09/2011,0.4645
03/11/2009,Q4_11,01/10/2011,31/12/2011,0.5525
03/11/2009,Q1_12,01/01/2012,31/03/2012,0.6275
03/11/2009,Q2_12,01/04/2012,30/06/2012,0.532
03/11/2009,Q3_12,01/07/2012,30/09/2012,0.518
03/11/2009,Q4_12,01/10/2012,31/12/2012,0.592
03/11/2009,Q1_13,01/01/2013,31/03/2013,0.676
03/11/2009,Q2_13,01/04/2013,30/06/2013,0.58
03/11/2009,Q3_13,01/07/2013,30/09/2013,0.564
03/11/2009,Q4_13,01/10/2013,31/12/2013,0.6315
03/11/2009,Q1_14,01/01/2014,31/03/2014,0.7165
03/11/2009,Q2_14,01/04/2014,30/06/2014,0.616
03/11/2009,Q3_14,01/07/2014,30/09/2014,0.599
03/11/2009,Q4_14,01/10/2014,31/12/2014,0.664
03/11/2009,Q1_15,01/01/2015,31/03/2015,0.749
04/11/2009,Q1_10,01/01/2010,31/03/2010,0.3755
04/11/2009,Q2_10,01/04/2010,30/06/2010,0.3555
04/11/2009,Q3_10,01/07/2010,30/09/2010,0.3615
04/11/2009,Q4_10,01/10/2010,31/12/2010,0.4895
04/11/2009,Q1_11,01/01/2011,31/03/2011,0.5545
04/11/2009,Q2_11,01/04/2011,30/06/2011,0.473
04/11/2009,Q3_11,01/07/2011,30/09/2011,0.463
04/11/2009,Q4_11,01/10/2011,31/12/2011,0.5525
04/11/2009,Q1_12,01/01/2012,31/03/2012,0.6275
04/11/2009,Q2_12,01/04/2012,30/06/2012,0.5325
04/11/2009,Q3_12,01/07/2012,30/09/2012,0.5185
04/11/2009,Q4_12,01/10/2012,31/12/2012,0.5925
04/11/2009,Q1_13,01/01/2013,31/03/2013,0.6765
04/11/2009,Q2_13,01/04/2013,30/06/2013,0.582
04/11/2009,Q3_13,01/07/2013,30/09/2013,0.566
04/11/2009,Q4_13,01/10/2013,31/12/2013,0.631
04/11/2009,Q1_14,01/01/2014,31/03/2014,0.716
04/11/2009,Q2_14,01/04/2014,30/06/2014,0.617
04/11/2009,Q3_14,01/07/2014,30/09/2014,0.6
04/11/2009,Q4_14,01/10/2014,31/12/2014,0.664
04/11/2009,Q1_15,01/01/2015,31/03/2015,0.749
05/11/2009,Q1_10,01/01/2010,31/03/2010,0.3725
05/11/2009,Q2_10,01/04/2010,30/06/2010,0.3515
05/11/2009,Q3_10,01/07/2010,30/09/2010,0.3565
05/11/2009,Q4_10,01/10/2010,31/12/2010,0.481
05/11/2009,Q1_11,01/01/2011,31/03/2011,0.546
05/11/2009,Q2_11,01/04/2011,30/06/2011,0.468
05/11/2009,Q3_11,01/07/2011,30/09/2011,0.458
05/11/2009,Q4_11,01/10/2011,31/12/2011,0.5465
05/11/2009,Q1_12,01/01/2012,31/03/2012,0.6215
05/11/2009,Q2_12,01/04/2012,30/06/2012,0.526
05/11/2009,Q3_12,01/07/2012,30/09/2012,0.512
05/11/2009,Q4_12,01/10/2012,31/12/2012,0.589
05/11/2009,Q1_13,01/01/2013,31/03/2013,0.673
05/11/2009,Q2_13,01/04/2013,30/06/2013,0.577
05/11/2009,Q3_13,01/07/2013,30/09/2013,0.561
05/11/2009,Q4_13,01/10/2013,31/12/2013,0.628
05/11/2009,Q1_14,01/01/2014,31/03/2014,0.713
05/11/2009,Q2_14,01/04/2014,30/06/2014,0.612
05/11/2009,Q3_14,01/07/2014,30/09/2014,0.595
05/11/2009,Q4_14,01/10/2014,31/12/2014,0.661
05/11/2009,Q1_15,01/01/2015,31/03/2015,0.746
06/11/2009,Q1_10,01/01/2010,31/03/2010,0.362
06/11/2009,Q2_10,01/04/2010,30/06/2010,0.3395
06/11/2009,Q3_10,01/07/2010,30/09/2010,0.3445
06/11/2009,Q4_10,01/10/2010,31/12/2010,0.47
06/11/2009,Q1_11,01/01/2011,31/03/2011,0.534
06/11/2009,Q2_11,01/04/2011,30/06/2011,0.459
06/11/2009,Q3_11,01/07/2011,30/09/2011,0.449
06/11/2009,Q4_11,01/10/2011,31/12/2011,0.5405
06/11/2009,Q1_12,01/01/2012,31/03/2012,0.6135
06/11/2009,Q2_12,01/04/2012,30/06/2012,0.514
06/11/2009,Q3_12,01/07/2012,30/09/2012,0.5
06/11/2009,Q4_12,01/10/2012,31/12/2012,0.5735
06/11/2009,Q1_13,01/01/2013,31/03/2013,0.6575
06/11/2009,Q2_13,01/04/2013,30/06/2013,0.568
06/11/2009,Q3_13,01/07/2013,30/09/2013,0.552
06/11/2009,Q4_13,01/10/2013,31/12/2013,0.6185
06/11/2009,Q1_14,01/01/2014,31/03/2014,0.7035
06/11/2009,Q2_14,01/04/2014,30/06/2014,0.609
06/11/2009,Q3_14,01/07/2014,30/09/2014,0.592
06/11/2009,Q4_14,01/10/2014,31/12/2014,0.651
06/11/2009,Q1_15,01/01/2015,31/03/2015,0.736
09/11/2009,Q1_10,01/01/2010,31/03/2010,0.3575
09/11/2009,Q2_10,01/04/2010,30/06/2010,0.339
09/11/2009,Q3_10,01/07/2010,30/09/2010,0.344
09/11/2009,Q4_10,01/10/2010,31/12/2010,0.4675
09/11/2009,Q1_11,01/01/2011,31/03/2011,0.5315
09/11/2009,Q2_11,01/04/2011,30/06/2011,0.451
09/11/2009,Q3_11,01/07/2011,30/09/2011,0.441
09/11/2009,Q4_11,01/10/2011,31/12/2011,0.5345
09/11/2009,Q1_12,01/01/2012,31/03/2012,0.6075
09/11/2009,Q2_12,01/04/2012,30/06/2012,0.512
09/11/2009,Q3_12,01/07/2012,30/09/2012,0.498
09/11/2009,Q4_12,01/10/2012,31/12/2012,0.569
09/11/2009,Q1_13,01/01/2013,31/03/2013,0.653
09/11/2009,Q2_13,01/04/2013,30/06/2013,0.563
09/11/2009,Q3_13,01/07/2013,30/09/2013,0.547
09/11/2009,Q4_13,01/10/2013,31/12/2013,0.6135
09/11/2009,Q1_14,01/01/2014,31/03/2014,0.6985
09/11/2009,Q2_14,01/04/2014,30/06/2014,0.608
09/11/2009,Q3_14,01/07/2014,30/09/2014,0.591
09/11/2009,Q4_14,01/10/2014,31/12/2014,0.648
09/11/2009,Q1_15,01/01/2015,31/03/2015,0.733
10/11/2009,Q1_10,01/01/2010,31/03/2010,0.351
10/11/2009,Q2_10,01/04/2010,30/06/2010,0.3375
10/11/2009,Q3_10,01/07/2010,30/09/2010,0.3425
10/11/2009,Q4_10,01/10/2010,31/12/2010,0.465
10/11/2009,Q1_11,01/01/2011,31/03/2011,0.529
10/11/2009,Q2_11,01/04/2011,30/06/2011,0.4535
10/11/2009,Q3_11,01/07/2011,30/09/2011,0.4435
10/11/2009,Q4_11,01/10/2011,31/12/2011,0.535
10/11/2009,Q1_12,01/01/2012,31/03/2012,0.608
10/11/2009,Q2_12,01/04/2012,30/06/2012,0.511
10/11/2009,Q3_12,01/07/2012,30/09/2012,0.497
10/11/2009,Q4_12,01/10/2012,31/12/2012,0.571
10/11/2009,Q1_13,01/01/2013,31/03/2013,0.655
10/11/2009,Q2_13,01/04/2013,30/06/2013,0.562
10/11/2009,Q3_13,01/07/2013,30/09/2013,0.546
10/11/2009,Q4_13,01/10/2013,31/12/2013,0.6145
10/11/2009,Q1_14,01/01/2014,31/03/2014,0.6995
10/11/2009,Q2_14,01/04/2014,30/06/2014,0.6075
10/11/2009,Q3_14,01/07/2014,30/09/2014,0.5905
10/11/2009,Q4_14,01/10/2014,31/12/2014,0.648
10/11/2009,Q1_15,01/01/2015,31/03/2015,0.733
11/11/2009,Q1_10,01/01/2010,31/03/2010,0.35175
11/11/2009,Q2_10,01/04/2010,30/06/2010,0.338
11/11/2009,Q3_10,01/07/2010,30/09/2010,0.346
11/11/2009,Q4_10,01/10/2010,31/12/2010,0.4675
11/11/2009,Q1_11,01/01/2011,31/03/2011,0.5315
11/11/2009,Q2_11,01/04/2011,30/06/2011,0.455
11/11/2009,Q3_11,01/07/2011,30/09/2011,0.445
11/11/2009,Q4_11,01/10/2011,31/12/2011,0.536
11/11/2009,Q1_12,01/01/2012,31/03/2012,0.609
11/11/2009,Q2_12,01/04/2012,30/06/2012,0.512
11/11/2009,Q3_12,01/07/2012,30/09/2012,0.498
11/11/2009,Q4_12,01/10/2012,31/12/2012,0.5725
11/11/2009,Q1_13,01/01/2013,31/03/2013,0.6565
11/11/2009,Q2_13,01/04/2013,30/06/2013,0.5635
11/11/2009,Q3_13,01/07/2013,30/09/2013,0.5475
11/11/2009,Q4_13,01/10/2013,31/12/2013,0.616
11/11/2009,Q1_14,01/01/2014,31/03/2014,0.701
11/11/2009,Q2_14,01/04/2014,30/06/2014,0.608
11/11/2009,Q3_14,01/07/2014,30/09/2014,0.591
11/11/2009,Q4_14,01/10/2014,31/12/2014,0.6485
11/11/2009,Q1_15,01/01/2015,31/03/2015,0.7335
12/11/2009,Q1_10,01/01/2010,31/03/2010,0.345
12/11/2009,Q2_10,01/04/2010,30/06/2010,0.331
12/11/2009,Q3_10,01/07/2010,30/09/2010,0.339
12/11/2009,Q4_10,01/10/2010,31/12/2010,0.4585
12/11/2009,Q1_11,01/01/2011,31/03/2011,0.5225
12/11/2009,Q2_11,01/04/2011,30/06/2011,0.445
12/11/2009,Q3_11,01/07/2011,30/09/2011,0.435
12/11/2009,Q4_11,01/10/2011,31/12/2011,0.5235
12/11/2009,Q1_12,01/01/2012,31/03/2012,0.5965
12/11/2009,Q2_12,01/04/2012,30/06/2012,0.498
12/11/2009,Q3_12,01/07/2012,30/09/2012,0.484
12/11/2009,Q4_12,01/10/2012,31/12/2012,0.561
12/11/2009,Q1_13,01/01/2013,31/03/2013,0.645
12/11/2009,Q2_13,01/04/2013,30/06/2013,0.553
12/11/2009,Q3_13,01/07/2013,30/09/2013,0.537
12/11/2009,Q4_13,01/10/2013,31/12/2013,0.6095
12/11/2009,Q1_14,01/01/2014,31/03/2014,0.6945
12/11/2009,Q2_14,01/04/2014,30/06/2014,0.602
12/11/2009,Q3_14,01/07/2014,30/09/2014,0.585
12/11/2009,Q4_14,01/10/2014,31/12/2014,0.6385
12/11/2009,Q1_15,01/01/2015,31/03/2015,0.7235
13/11/2009,Q1_10,01/01/2010,31/03/2010,0.338
13/11/2009,Q2_10,01/04/2010,30/06/2010,0.328
13/11/2009,Q3_10,01/07/2010,30/09/2010,0.336
13/11/2009,Q4_10,01/10/2010,31/12/2010,0.448
13/11/2009,Q1_11,01/01/2011,31/03/2011,0.5155
13/11/2009,Q2_11,01/04/2011,30/06/2011,0.44
13/11/2009,Q3_11,01/07/2011,30/09/2011,0.43
13/11/2009,Q4_11,01/10/2011,31/12/2011,0.5155
13/11/2009,Q1_12,01/01/2012,31/03/2012,0.5885
13/11/2009,Q2_12,01/04/2012,30/06/2012,0.493
13/11/2009,Q3_12,01/07/2012,30/09/2012,0.479
13/11/2009,Q4_12,01/10/2012,31/12/2012,0.5525
13/11/2009,Q1_13,01/01/2013,31/03/2013,0.6365
13/11/2009,Q2_13,01/04/2013,30/06/2013,0.543
13/11/2009,Q3_13,01/07/2013,30/09/2013,0.527
13/11/2009,Q4_13,01/10/2013,31/12/2013,0.6005
13/11/2009,Q1_14,01/01/2014,31/03/2014,0.6855
13/11/2009,Q2_14,01/04/2014,30/06/2014,0.592
14/01/1900,Q3_14,01/07/2014,30/09/2014,0.575
13/11/2009,Q4_14,01/10/2014,31/12/2014,0.6295
13/11/2009,Q1_15,01/01/2015,31/03/2015,0.7145
16/11/2009,Q1_10,01/01/2010,31/03/2010,0.337
16/11/2009,Q2_10,01/04/2010,30/06/2010,0.32725
16/11/2009,Q4_10,01/10/2010,31/12/2010,0.443
16/11/2009,Q1_11,01/01/2011,31/03/2011,0.51
16/11/2009,Q2_11,01/04/2011,30/06/2011,0.438
16/11/2009,Q3_11,01/07/2011,30/09/2011,0.428
16/11/2009,Q4_11,01/10/2011,31/12/2011,0.508
16/11/2009,Q1_12,01/01/2012,31/03/2012,0.581
16/11/2009,Q2_12,01/04/2012,30/06/2012,0.491
16/11/2009,Q3_12,01/07/2012,30/09/2012,0.477
16/11/2009,Q4_12,01/10/2012,31/12/2012,0.548
16/11/2009,Q1_13,01/01/2013,31/03/2013,0.632
16/11/2009,Q2_13,01/04/2013,30/06/2013,0.5405
16/11/2009,Q3_13,01/07/2013,30/09/2013,0.5245
16/11/2009,Q4_13,01/10/2013,31/12/2013,0.594
16/11/2009,Q1_14,01/01/2014,31/03/2014,0.679
16/11/2009,Q2_14,01/04/2014,30/06/2014,0.587
16/11/2009,Q3_14,01/07/2014,30/09/2014,0.57
16/11/2009,Q4_14,01/10/2014,31/12/2014,0.6215
16/11/2009,Q1_15,01/01/2015,31/03/2015,0.7065
17/11/2009,Q1_10,01/01/2010,31/03/2010,0.34775
17/11/2009,Q2_10,01/04/2010,30/06/2010,0.3335
17/11/2009,Q3_10,01/07/2010,30/09/2010,0.34
17/11/2009,Q4_10,01/10/2010,31/12/2010,0.4475
17/11/2009,Q1_11,01/01/2011,31/03/2011,0.5145
17/11/2009,Q2_11,01/04/2011,30/06/2011,0.4465
17/11/2009,Q3_11,01/07/2011,30/09/2011,0.4355
17/11/2009,Q4_11,01/10/2011,31/12/2011,0.5105
17/11/2009,Q1_12,01/01/2012,31/03/2012,0.5835
17/11/2009,Q2_12,01/04/2012,30/06/2012,0.4935
17/11/2009,Q3_12,01/07/2012,30/09/2012,0.4795
17/11/2009,Q4_12,01/10/2012,31/12/2012,0.549
17/11/2009,Q1_13,01/01/2013,31/03/2013,0.633
17/11/2009,Q2_13,01/04/2013,30/06/2013,0.5405
17/11/2009,Q3_13,01/07/2013,30/09/2013,0.5245
17/11/2009,Q4_13,01/10/2013,31/12/2013,0.591
17/11/2009,Q1_14,01/01/2014,31/03/2014,0.677
17/11/2009,Q2_14,01/04/2014,30/06/2014,0.5845
17/11/2009,Q3_14,01/07/2014,30/09/2014,0.568
17/11/2009,Q4_14,01/10/2014,31/12/2014,0.6195
17/11/2009,Q1_15,01/01/2015,31/03/2015,0.7045
18/11/2009,Q1_10,01/01/2010,31/03/2010,0.3425
18/11/2009,Q2_10,01/04/2010,30/06/2010,0.3285
18/11/2009,Q3_10,01/07/2010,30/09/2010,0.335
18/11/2009,Q4_10,01/10/2010,31/12/2010,0.4405
18/11/2009,Q1_11,01/01/2011,31/03/2011,0.5075
18/11/2009,Q2_11,01/04/2011,30/06/2011,0.441
18/11/2009,Q3_11,01/07/2011,30/09/2011,0.43
18/11/2009,Q4_11,01/10/2011,31/12/2011,0.5125
18/11/2009,Q1_12,01/01/2012,31/03/2012,0.5855
18/11/2009,Q2_12,01/04/2012,30/06/2012,0.491
18/11/2009,Q3_12,01/07/2012,30/09/2012,0.477
18/11/2009,Q4_12,01/10/2012,31/12/2012,0.5475
18/11/2009,Q1_13,01/01/2013,31/03/2013,0.6315
18/11/2009,Q2_13,01/04/2013,30/06/2013,0.5315
18/11/2009,Q3_13,01/07/2013,30/09/2013,0.5155
18/11/2009,Q4_13,01/10/2013,31/12/2013,0.5905
18/11/2009,Q1_14,01/01/2014,31/03/2014,0.6765
18/11/2009,Q2_14,01/04/2014,30/06/2014,0.577
18/11/2009,Q3_14,01/07/2014,30/09/2014,0.5605
18/11/2009,Q4_14,01/10/2014,31/12/2014,0.6195
18/11/2009,Q1_15,01/01/2015,31/03/2015,0.7045
19/11/2009,Q1_10,01/01/2010,31/03/2010,0.325
19/11/2009,Q2_10,01/04/2010,30/06/2010,0.313
19/11/2009,Q3_10,01/07/2010,30/09/2010,0.3195
19/11/2009,Q4_10,01/10/2010,31/12/2010,0.425
19/11/2009,Q1_11,01/01/2011,31/03/2011,0.493
19/11/2009,Q2_11,01/04/2011,30/06/2011,0.4265
19/11/2009,Q3_11,01/07/2011,30/09/2011,0.4155
19/11/2009,Q4_11,01/10/2011,31/12/2011,0.4945
19/11/2009,Q1_12,01/01/2012,31/03/2012,0.5675
19/11/2009,Q2_12,01/04/2012,30/06/2012,0.477
19/11/2009,Q3_12,01/07/2012,30/09/2012,0.463
19/11/2009,Q4_12,01/10/2012,31/12/2012,0.5355
19/11/2009,Q1_13,01/01/2013,31/03/2013,0.6195
19/11/2009,Q2_13,01/04/2013,30/06/2013,0.5215
19/11/2009,Q3_13,01/07/2013,30/09/2013,0.5055
19/11/2009,Q4_13,01/10/2013,31/12/2013,0.577
19/11/2009,Q1_14,01/01/2014,31/03/2014,0.663
19/11/2009,Q2_14,01/04/2014,30/06/2014,0.567
19/11/2009,Q3_14,01/07/2014,30/09/2014,0.5505
19/11/2009,Q4_14,01/10/2014,31/12/2014,0.6165
19/11/2009,Q1_15,01/01/2015,31/03/2015,0.7015
20/11/2009,Q1_10,01/01/2010,31/03/2010,0.3235
20/11/2009,Q2_10,01/04/2010,30/06/2010,0.31
20/11/2009,Q3_10,01/07/2010,30/09/2010,0.317
20/11/2009,Q4_10,01/10/2010,31/12/2010,0.426
20/11/2009,Q1_11,01/01/2011,31/03/2011,0.494
20/11/2009,Q2_11,01/04/2011,30/06/2011,0.424
20/11/2009,Q3_11,01/07/2011,30/09/2011,0.413
20/11/2009,Q4_11,01/10/2011,31/12/2011,0.4945
20/11/2009,Q1_12,01/01/2012,31/03/2012,0.5675
20/11/2009,Q2_12,01/04/2012,30/06/2012,0.4735
20/11/2009,Q3_12,01/07/2012,30/09/2012,0.4595
20/11/2009,Q4_12,01/10/2012,31/12/2012,0.538
20/11/2009,Q1_13,01/01/2013,31/03/2013,0.622
20/11/2009,Q2_13,01/04/2013,30/06/2013,0.5205
20/11/2009,Q3_13,01/07/2013,30/09/2013,0.5045
20/11/2009,Q4_13,01/10/2013,31/12/2013,0.5775
20/11/2009,Q1_14,01/01/2014,31/03/2014,0.6635
20/11/2009,Q2_14,01/04/2014,30/06/2014,0.567
20/11/2009,Q3_14,01/07/2014,30/09/2014,0.5505
20/11/2009,Q4_14,01/10/2014,31/12/2014,0.6165
20/11/2009,Q1_15,01/01/2015,31/03/2015,0.7015
23/11/2009,Q1_10,01/01/2010,31/03/2010,0.3225
23/11/2009,Q2_10,01/04/2010,30/06/2010,0.304
23/11/2009,Q3_10,01/07/2010,30/09/2010,0.312
23/11/2009,Q4_10,01/10/2010,31/12/2010,0.4255
23/11/2009,Q1_11,01/01/2011,31/03/2011,0.4935
23/11/2009,Q2_11,01/04/2011,30/06/2011,0.4255
23/11/2009,Q3_11,01/07/2011,30/09/2011,0.4145
23/11/2009,Q4_11,01/10/2011,31/12/2011,0.4925
23/11/2009,Q1_12,01/01/2012,31/03/2012,0.5655
23/11/2009,Q2_12,01/04/2012,30/06/2012,0.4705
23/11/2009,Q3_12,01/07/2012,30/09/2012,0.4565
23/11/2009,Q4_12,01/10/2012,31/12/2012,0.535
23/11/2009,Q1_13,01/01/2013,31/03/2013,0.619
23/11/2009,Q2_13,01/04/2013,30/06/2013,0.518
23/11/2009,Q3_13,01/07/2013,30/09/2013,0.502
23/11/2009,Q4_13,01/10/2013,31/12/2013,0.5845
23/11/2009,Q1_14,01/01/2014,31/03/2014,0.6705
23/11/2009,Q2_14,01/04/2014,30/06/2014,0.5665
23/11/2009,Q3_14,01/07/2014,30/09/2014,0.55
23/11/2009,Q4_14,01/10/2014,31/12/2014,0.6175
23/11/2009,Q1_15,01/01/2015,31/03/2015,0.7025
24/11/2009,Q1_10,01/01/2010,31/03/2010,0.31
24/11/2009,Q2_10,01/04/2010,30/06/2010,0.2895
24/11/2009,Q3_10,01/07/2010,30/09/2010,0.2975
24/11/2009,Q4_10,01/10/2010,31/12/2010,0.4125
24/11/2009,Q1_11,01/01/2011,31/03/2011,0.4805
24/11/2009,Q2_11,01/04/2011,30/06/2011,0.4115
24/11/2009,Q3_11,01/07/2011,30/09/2011,0.4005
24/11/2009,Q4_11,01/10/2011,31/12/2011,0.4795
24/11/2009,Q1_12,01/01/2012,31/03/2012,0.5525
24/11/2009,Q2_12,01/04/2012,30/06/2012,0.458
24/11/2009,Q3_12,01/07/2012,30/09/2012,0.444
24/11/2009,Q4_12,01/10/2012,31/12/2012,0.521
24/11/2009,Q1_13,01/01/2013,31/03/2013,0.605
24/11/2009,Q2_13,01/04/2013,30/06/2013,0.504
24/11/2009,Q3_13,01/07/2013,30/09/2013,0.488
24/11/2009,Q4_13,01/10/2013,31/12/2013,0.5695
24/11/2009,Q1_14,01/01/2014,31/03/2014,0.6555
24/11/2009,Q2_14,01/04/2014,30/06/2014,0.5525
24/11/2009,Q3_14,01/07/2014,30/09/2014,0.536
24/11/2009,Q4_14,01/10/2014,31/12/2014,0.613
24/11/2009,Q1_15,01/01/2015,31/03/2015,0.698
25/11/2009,Q1_10,01/01/2010,31/03/2010,0.317
25/11/2009,Q2_10,01/04/2010,30/06/2010,0.299
25/11/2009,Q3_10,01/07/2010,30/09/2010,0.305
25/11/2009,Q4_10,01/10/2010,31/12/2010,0.4195
25/11/2009,Q1_11,01/01/2011,31/03/2011,0.4885
25/11/2009,Q2_11,01/04/2011,30/06/2011,0.416
25/11/2009,Q3_11,01/07/2011,30/09/2011,0.405
25/11/2009,Q4_11,01/10/2011,31/12/2011,0.4795
25/11/2009,Q1_12,01/01/2012,31/03/2012,0.5525
25/11/2009,Q2_12,01/04/2012,30/06/2012,0.457
25/11/2009,Q3_12,01/07/2012,30/09/2012,0.443
25/11/2009,Q4_12,01/10/2012,31/12/2012,0.521
25/11/2009,Q1_13,01/01/2013,31/03/2013,0.605
25/11/2009,Q2_13,01/04/2013,30/06/2013,0.5035
25/11/2009,Q3_13,01/07/2013,30/09/2013,0.4875
25/11/2009,Q4_13,01/10/2013,31/12/2013,0.5695
25/11/2009,Q1_14,01/01/2014,31/03/2014,0.6555
25/11/2009,Q2_14,01/04/2014,30/06/2014,0.5525
25/11/2009,Q3_14,01/07/2014,30/09/2014,0.536
25/11/2009,Q4_14,01/10/2014,31/12/2014,0.613
25/11/2009,Q1_15,01/01/2015,31/03/2015,0.698
26/11/2009,Q1_10,01/01/2010,31/03/2010,0.318
26/11/2009,Q2_10,01/04/2010,30/06/2010,0.298
26/11/2009,Q3_10,01/07/2010,30/09/2010,0.304
26/11/2009,Q4_10,01/10/2010,31/12/2010,0.4165
26/11/2009,Q1_11,01/01/2011,31/03/2011,0.4855
26/11/2009,Q2_11,01/04/2011,30/06/2011,0.415
26/11/2009,Q3_11,01/07/2011,30/09/2011,0.404
26/11/2009,Q4_11,01/10/2011,31/12/2011,0.4835
26/11/2009,Q1_12,01/01/2012,31/03/2012,0.5565
